"state_uv","state_abr","fips_uv","county_name","uv_whm2"
"South Dakota","SD","46045","Edmunds",4033.63
"South Dakota","SD","46047","Fall River",4320.28
"South Dakota","SD","46049","Faulk",4054.82
"South Dakota","SD","46051","Grant",3940.03
"South Dakota","SD","46053","Gregory",4203.52
"South Dakota","SD","46055","Haakon",4212.73
"South Dakota","SD","46057","Hamlin",3982.53
"South Dakota","SD","46059","Hand",4082.75
"South Dakota","SD","46061","Hanson",4102.76
"South Dakota","SD","46063","Harding",4143.33
"South Dakota","SD","46065","Hughes",4148.2
"South Dakota","SD","46067","Hutchinson",4132.16
"South Dakota","SD","46069","Hyde",4105.21
"South Dakota","SD","46071","Jackson",4251.81
"South Dakota","SD","46073","Jerauld",4099.97
"South Dakota","SD","46075","Jones",4204.53
"South Dakota","SD","46077","Kingsbury",4018.8
"South Dakota","SD","46079","Lake",4030.6
"South Dakota","SD","46081","Lawrence",4190.73
"South Dakota","SD","46083","Lincoln",4077.08
"South Dakota","SD","46085","Lyman",4176.8
"South Dakota","SD","46087","McCook",4077.14
"South Dakota","SD","46089","McPherson",4007.53
"South Dakota","SD","46091","Marshall",3929.73
"South Dakota","SD","46093","Meade",4217.3
"South Dakota","SD","46095","Mellette",4231.72
"South Dakota","SD","46097","Miner",4058.36
"South Dakota","SD","46099","Minnehaha",4047.18
"South Dakota","SD","46101","Moody",4013.16
"South Dakota","SD","46103","Pennington",4238.66
"South Dakota","SD","46105","Perkins",4143.93
"South Dakota","SD","46107","Potter",4093.78
"South Dakota","SD","46109","Roberts",3918.14
"South Dakota","SD","46111","Sanborn",4086.33
"South Dakota","SD","46113","Shannon",4298.84
"South Dakota","SD","46115","Spink",4027.67
"South Dakota","SD","46117","Stanley",4180
"South Dakota","SD","46119","Sully",4130.21
"South Dakota","SD","46121","Todd",4246.77
"South Dakota","SD","46123","Tripp",4215.79
"South Dakota","SD","46125","Turner",4099.45
"South Dakota","SD","46127","Union",4107.75
"South Dakota","SD","46129","Walworth",4075.61
"South Dakota","SD","46135","Yankton",4144.96
"South Dakota","SD","46137","Ziebach",4168.49
"Tennessee","TN","47001","Anderson",4178.93
"Tennessee","TN","47003","Bedford",4300.16
"Tennessee","TN","47005","Benton",4358.27
"Tennessee","TN","47007","Bledsoe",4211.65
"Tennessee","TN","47009","Blount",4237.23
"Tennessee","TN","47011","Bradley",4286.81
"Tennessee","TN","47013","Campbell",4140.22
"Tennessee","TN","47015","Cannon",4249.98
"Tennessee","TN","47017","Carroll",4382.91
"Tennessee","TN","47019","Carter",4158.59
"Tennessee","TN","47021","Cheatham",4292.89
"Tennessee","TN","47023","Chester",4421.5
"Tennessee","TN","47025","Claiborne",4133.06
"Tennessee","TN","47027","Clay",4182.3
"Tennessee","TN","47029","Cocke",4211.34
"Tennessee","TN","47031","Coffee",4270.18
"Tennessee","TN","47033","Crockett",4428.94
"Tennessee","TN","47035","Cumberland",4176.65
"Tennessee","TN","47037","Davidson",4282.67
"Tennessee","TN","47039","Decatur",4386.24
"Tennessee","TN","47041","DeKalb",4229.21
"Tennessee","TN","47043","Dickson",4310.57
"Tennessee","TN","47045","Dyer",4424.87
"Tennessee","TN","47047","Fayette",4476.96
"Tennessee","TN","47049","Fentress",4152.01
"Tennessee","TN","47051","Franklin",4295.2
"Tennessee","TN","47053","Gibson",4406.85
"Tennessee","TN","47055","Giles",4347.11
"Tennessee","TN","47057","Grainger",4166.3
"Tennessee","TN","47059","Greene",4183.04
"Tennessee","TN","47061","Grundy",4240.27
"Tennessee","TN","47063","Hamblen",4177.99
"Tennessee","TN","47065","Hamilton",4269.18
"Tennessee","TN","47067","Hancock",4127.46
"Tennessee","TN","47069","Hardeman",4453.21
"Tennessee","TN","47071","Hardin",4408.95
"Tennessee","TN","47073","Hawkins",4144.73
"Tennessee","TN","47075","Haywood",4450.32
"Tennessee","TN","47077","Henderson",4396.99
"Tennessee","TN","47079","Henry",4353.05
"Tennessee","TN","47081","Hickman",4338.07
"Tennessee","TN","47083","Houston",4324.93
"Tennessee","TN","47085","Humphreys",4342.49
"Tennessee","TN","47087","Jackson",4200.17
"Tennessee","TN","47089","Jefferson",4202.85
"Tennessee","TN","47091","Johnson",4143.13
"Tennessee","TN","47093","Knox",4206.79
"Tennessee","TN","47095","Lake",4408.29
"Tennessee","TN","47097","Lauderdale",4453.49
"Tennessee","TN","47099","Lawrence",4359.54
"Tennessee","TN","47101","Lewis",4349.43
"Tennessee","TN","47103","Lincoln",4331.48
"Tennessee","TN","47105","Loudon",4233.84
"Tennessee","TN","47107","McMinn",4261.68
"Tennessee","TN","47109","McNairy",4430.66
"Tennessee","TN","47111","Macon",4205.44
"Tennessee","TN","47113","Madison",4424.31
"Tennessee","TN","47115","Marion",4270.8
"Tennessee","TN","47117","Marshall",4321.03
"Tennessee","TN","47119","Maury",4328.87
"Tennessee","TN","47121","Meigs",4247.2
"Tennessee","TN","47123","Monroe",4259.4
"Tennessee","TN","47125","Montgomery",4295.65
"Tennessee","TN","47127","Moore",4305.72
"Tennessee","TN","47129","Morgan",4168.98
"Tennessee","TN","47131","Obion",4391.85
"Tennessee","TN","47133","Overton",4172.41
"Tennessee","TN","47135","Perry",4367.7
"Tennessee","TN","47137","Pickett",4156.53
"Tennessee","TN","47139","Polk",4293.64
"Tennessee","TN","47141","Putnam",4193.92
"Tennessee","TN","47143","Rhea",4224.64
"Tennessee","TN","47145","Roane",4215.45
"Tennessee","TN","47147","Robertson",4262.6
"Tennessee","TN","47149","Rutherford",4279.24
"Tennessee","TN","47151","Scott",4141.2
"Tennessee","TN","47153","Sequatchie",4231.25
"Tennessee","TN","47155","Sevier",4217.07
"Tennessee","TN","47157","Shelby",4499.16
"Tennessee","TN","47159","Smith",4225.24
"Tennessee","TN","47161","Stewart",4318.92
"Tennessee","TN","47163","Sullivan",4144.84
"Tennessee","TN","47165","Sumner",4241.08
"Tennessee","TN","47167","Tipton",4474.25
"Tennessee","TN","47169","Trousdale",4229.93
"Tennessee","TN","47171","Unicoi",4170.05
"Tennessee","TN","47173","Union",4164.27
"Tennessee","TN","47175","Van Buren",4210.08
"Tennessee","TN","47177","Warren",4239.11
"Tennessee","TN","47179","Washington",4169.25
"Tennessee","TN","47181","Wayne",4378.62
"Tennessee","TN","47183","Weakley",4376.55
"Tennessee","TN","47185","White",4205.5
"Tennessee","TN","47187","Williamson",4300.74
"Tennessee","TN","47189","Wilson",4252.09
"Texas","TX","48001","Anderson",4712.35
"Texas","TX","48003","Andrews",5336.48
"Texas","TX","48005","Angelina",4631.43
"Texas","TX","48007","Aransas",4555.53
"Texas","TX","48009","Archer",4946.34
"Texas","TX","48011","Armstrong",5021.71
"Texas","TX","48013","Atascosa",4881.82
"Texas","TX","48015","Austin",4569.35
"Texas","TX","48017","Bailey",5190.14
"Texas","TX","48019","Bandera",5019.99
"Texas","TX","48021","Bastrop",4773.42
"Texas","TX","48023","Baylor",4982.69
"Texas","TX","48025","Bee",4683.21
"Texas","TX","48027","Bell",4865.49
"Texas","TX","48029","Bexar",4929.76
"Texas","TX","48031","Blanco",4946.16
"Texas","TX","48033","Borden",5173.75
"Texas","TX","48035","Bosque",4918.29
"Texas","TX","48037","Bowie",4641.79
"Texas","TX","48039","Brazoria",4450.71
"Texas","TX","48041","Brazos",4656.89
"Texas","TX","48043","Brewster",5438.55
"Texas","TX","48045","Briscoe",5033.48
"Texas","TX","48047","Brooks",4742.52
"Texas","TX","48049","Brown",5031.86
"Texas","TX","48051","Burleson",4687.1
"Texas","TX","48053","Burnet",4940.85
"Texas","TX","48055","Caldwell",4809.67
"Texas","TX","48057","Calhoun",4538.46
"Texas","TX","48059","Callahan",5047.23
"Texas","TX","48061","Cameron",4735.89
"Texas","TX","48063","Camp",4688.58
"Texas","TX","48065","Carson",5005.35
"Texas","TX","48067","Cass",4643.77
"Texas","TX","48069","Castro",5097.58
"Texas","TX","48071","Chambers",4488.06
"Texas","TX","48073","Cherokee",4681.27
"Texas","TX","48075","Childress",4997.89
"Texas","TX","48077","Clay",4904.74
"Texas","TX","48079","Cochran",5229.56
"Texas","TX","48081","Coke",5133.48
"Texas","TX","48083","Coleman",5063.69
"Texas","TX","48085","Collin",4820.7
"Texas","TX","48087","Collingsworth",4976.3
"Texas","TX","48089","Colorado",4589.55
"Texas","TX","48091","Comal",4912.8
"Texas","TX","48093","Comanche",4995.8
"Texas","TX","48095","Concho",5091.65
"Texas","TX","48097","Cooke",4847.77
"Texas","TX","48099","Coryell",4918.08
"Texas","TX","48101","Cottle",5020.94
"Texas","TX","48103","Crane",5383.51
"Texas","TX","48105","Crockett",5249.27
"Texas","TX","48107","Crosby",5083.88
"Texas","TX","48109","Culberson",5563.56
"Texas","TX","48111","Dallam",5065.38
"Texas","TX","48113","Dallas",4853.72
"Texas","TX","48115","Dawson",5219.93
"Texas","TX","48117","Deaf Smith",5108.57
"Texas","TX","48119","Delta",4734.2
"Texas","TX","48121","Denton",4869.53
"Texas","TX","48123","DeWitt",4689.24
"Texas","TX","48125","Dickens",5061.41
"Texas","TX","48127","Dimmit",5035.6
"Texas","TX","48129","Donley",4998.38
"Texas","TX","48131","Duval",4780.62
"Texas","TX","48133","Eastland",5009.42
"Texas","TX","48135","Ector",5358.99
"Texas","TX","48137","Edwards",5126.22
"Texas","TX","48139","Ellis",4850.36
"Texas","TX","48141","El Paso",5713.24
"Texas","TX","48143","Erath",4965.17
"Texas","TX","48145","Falls",4807.74
"Texas","TX","48147","Fannin",4760.69
"Texas","TX","48149","Fayette",4680.64
"Texas","TX","48151","Fisher",5099.64
"Texas","TX","48153","Floyd",5049.52
"Texas","TX","48155","Foard",4999.53
"Texas","TX","48157","Fort Bend",4479.55
"Texas","TX","48159","Franklin",4702.64
"Texas","TX","48161","Freestone",4748.96
"Texas","TX","48163","Frio",4971.13
"Texas","TX","48165","Gaines",5295.96
"Texas","TX","48167","Galveston",4453.05
"Texas","TX","48169","Garza",5128.05
"Texas","TX","48171","Gillespie",5001.37
"Texas","TX","48173","Glasscock",5233.29
"Texas","TX","48175","Goliad",4656.23
"Texas","TX","48177","Gonzales",4751.9
"Texas","TX","48179","Gray",4976.33
"Texas","TX","48181","Grayson",4807.4
"Texas","TX","48183","Gregg",4677.83
"Texas","TX","48185","Grimes",4598.21
"Texas","TX","48187","Guadalupe",4847.85
"Texas","TX","48189","Hale",5086.88
"Texas","TX","48191","Hall",5022.13
"Texas","TX","48193","Hamilton",4954.74
"Texas","TX","48195","Hansford",4995.11
"Texas","TX","48197","Hardeman",4980.97
"Texas","TX","48199","Hardin",4550.12
"Texas","TX","48201","Harris",4475.24
"Texas","TX","48203","Harrison",4648.92
"Texas","TX","48205","Hartley",5085.24
"Texas","TX","48207","Haskell",5041.33
"Texas","TX","48209","Hays",4888.05
"Texas","TX","48211","Hemphill",4944.05
"Texas","TX","48213","Henderson",4751.14
"Texas","TX","48215","Hidalgo",4782.14
"Texas","TX","48217","Hill",4871.99
"Texas","TX","48219","Hockley",5174.82
"Texas","TX","48221","Hood",4940.8
"Texas","TX","48223","Hopkins",4730.57
"Texas","TX","48225","Houston",4656
"Texas","TX","48227","Howard",5204.21
"Texas","TX","48229","Hudspeth",5639.31
"Texas","TX","48231","Hunt",4776.71
"Texas","TX","48233","Hutchinson",5005.51
"Texas","TX","48235","Irion",5184.28
"Texas","TX","48237","Jack",4931.85
"Texas","TX","48239","Jackson",4555.36
"Texas","TX","48241","Jasper",4594.32
"Texas","TX","48243","Jeff Davis",5508.5
"Texas","TX","48245","Jefferson",4529.95
"Texas","TX","48247","Jim Hogg",4813.95
"Texas","TX","48249","Jim Wells",4706.97
"Texas","TX","48251","Johnson",4901.73
"Texas","TX","48253","Jones",5072.01
"Texas","TX","48255","Karnes",4759.84
"Texas","TX","48257","Kaufman",4803.69
"Texas","TX","48259","Kendall",4969.09
"Texas","TX","48261","Kenedy",4678.18
"Texas","TX","48263","Kent",5097.59
"Texas","TX","48265","Kerr",5031.72
"Texas","TX","48267","Kimble",5077.41
"Texas","TX","48269","King",5043.71
"Texas","TX","48271","Kinney",5151.77
"Texas","TX","48273","Kleberg",4646.34
"Texas","TX","48275","Knox",5018.45
"Texas","TX","48277","Lamar",4713.51
"Texas","TX","48279","Lamb",5137.51
"Texas","TX","48281","Lampasas",4958.62
"Texas","TX","48283","La Salle",4930.65
"Texas","TX","48285","Lavaca",4640.9
"Texas","TX","48287","Lee",4727.78
"Texas","TX","48289","Leon",4695.54
"Texas","TX","48291","Liberty",4509.11
"Texas","TX","48293","Limestone",4782.36
"Texas","TX","48295","Lipscomb",4931.82
"Texas","TX","48297","Live Oak",4751.97
"Texas","TX","48299","Llano",4998.99
"Texas","TX","48301","Loving",5483.79
"Texas","TX","48303","Lubbock",5120.97
"Texas","TX","48305","Lynn",5161.39
"Texas","TX","48307","McCulloch",5056.18
"Texas","TX","48309","McLennan",4860.74
"Texas","TX","48311","McMullen",4837.54
"Texas","TX","48313","Madison",4651.18
"Texas","TX","48315","Marion",4648.63
"Texas","TX","48317","Martin",5262.03
"Texas","TX","48319","Mason",5043.43
"Texas","TX","48321","Matagorda",4481
"Texas","TX","48323","Maverick",5127.52
"Texas","TX","48325","Medina",5000.5
"Texas","TX","48327","Menard",5082.32
"Texas","TX","48329","Midland",5300.71
"Texas","TX","48331","Milam",4774.94
"Texas","TX","48333","Mills",4995.03
"Texas","TX","48335","Mitchell",5157.93
"Texas","TX","48337","Montague",4878.96
"Texas","TX","48339","Montgomery",4522.36
"Texas","TX","48341","Moore",5034.24
"Texas","TX","48343","Morris",4668.78
"Texas","TX","48345","Motley",5038.78
"Texas","TX","48347","Nacogdoches",4648.35
"Texas","TX","48349","Navarro",4806.56
"Texas","TX","48351","Newton",4598.13
"Texas","TX","48353","Nolan",5107.15
"Texas","TX","48355","Nueces",4624.67
"Texas","TX","48357","Ochiltree",4963.24
"Texas","TX","48359","Oldham",5104.08
"Texas","TX","48361","Orange",4564.93
"Texas","TX","48363","Palo Pinto",4966.52
"Texas","TX","48365","Panola",4644.63
"Texas","TX","48367","Parker",4928.72
"Texas","TX","48369","Parmer",5148.95
"Texas","TX","48371","Pecos",5400.42
"Texas","TX","48373","Polk",4582.68
"Texas","TX","48375","Potter",5047.57
"Texas","TX","48377","Presidio",5528.48
"Texas","TX","48379","Rains",4755.42
"Texas","TX","48381","Randall",5051.37
"Texas","TX","48383","Reagan",5248.79
"Texas","TX","48385","Real",5074.32
"Texas","TX","48387","Red River",4677.47
"Texas","TX","48389","Reeves",5511.71
"Texas","TX","48391","Refugio",4587.73
"Texas","TX","48393","Roberts",4975.61
"Texas","TX","48395","Robertson",4727.54
"Texas","TX","48397","Rockwall",4814.62
"Texas","TX","48399","Runnels",5098.66
"Texas","TX","48401","Rusk",4667.22
"Texas","TX","48403","Sabine",4616.32
"Texas","TX","48405","San Augustine",4625.15
"Texas","TX","48407","San Jacinto",4551.57
"Texas","TX","48409","San Patricio",4614.54
"Texas","TX","48411","San Saba",5014.11
"Texas","TX","48413","Schleicher",5141.67
"Texas","TX","48415","Scurry",5129.58
"Texas","TX","48417","Shackelford",5037.42
"Texas","TX","48419","Shelby",4633.62
"Texas","TX","48421","Sherman",5023.45
"Texas","TX","48423","Smith",4706.17
"Texas","TX","48425","Somervell",4938.24
"Texas","TX","48427","Starr",4843.69
"Texas","TX","48429","Stephens",5003.01
"Texas","TX","48431","Sterling",5179.01
"Texas","TX","48433","Stonewall",5070.41
"Texas","TX","48435","Sutton",5150.08
"Texas","TX","48437","Swisher",5055.32
"Texas","TX","48439","Tarrant",4897.69
"Texas","TX","48441","Taylor",5080.07
"Texas","TX","48443","Terrell",5339.37
"Texas","TX","48445","Terry",5216.84
"Texas","TX","48447","Throckmorton",5006.57
"Texas","TX","48449","Titus",4683.85
"Texas","TX","48451","Tom Green",5134.7
"Texas","TX","48453","Travis",4868.92
"Texas","TX","48455","Trinity",4621.05
"Texas","TX","48457","Tyler",4588.66
"Texas","TX","48459","Upshur",4686.45
"Texas","TX","48461","Upton",5317.83
"Texas","TX","48463","Uvalde",5074.57
"Texas","TX","48465","Val Verde",5237.71
"Texas","TX","48467","Van Zandt",4757.24
"Texas","TX","48469","Victoria",4601.48
"Texas","TX","48471","Walker",4588.86
"Texas","TX","48473","Waller",4537.32
"Texas","TX","48475","Ward",5450.92
"Texas","TX","48477","Washington",4621.02
"Texas","TX","48479","Webb",4933.92
"Texas","TX","48481","Wharton",4522.32
"Texas","TX","48483","Wheeler",4954.53
"Texas","TX","48485","Wichita",4925.98
"Texas","TX","48487","Wilbarger",4960.12
"Texas","TX","48489","Willacy",4715.28
"Texas","TX","48491","Williamson",4856.63
"Texas","TX","48493","Wilson",4834.2
"Texas","TX","48495","Winkler",5422.81
"Texas","TX","48497","Wise",4903.12
"Texas","TX","48499","Wood",4719.66
"Texas","TX","48501","Yoakum",5271.75
"Texas","TX","48503","Young",4971.05
"Texas","TX","48505","Zapata",4898.77
"Texas","TX","48507","Zavala",5062.37
"Utah","UT","49001","Beaver",4948.87
"Utah","UT","49003","Box Elder",4480.66
"Utah","UT","49005","Cache",4435.73
"Utah","UT","49007","Carbon",4727.96
"Utah","UT","49009","Daggett",4618.56
"Utah","UT","49011","Davis",4552.76
"Utah","UT","49013","Duchesne",4632.85
"Utah","UT","49015","Emery",4846
"Utah","UT","49017","Garfield",4938.55
"Utah","UT","49019","Grand",4920.51
"Utah","UT","49021","Iron",5026.28
"Utah","UT","49023","Juab",4733.42
"Utah","UT","49025","Kane",5028.72
"Utah","UT","49027","Millard",4854.18
"Utah","UT","49029","Morgan",4497.14
"Utah","UT","49031","Piute",4841.85
"Utah","UT","49033","Rich",4460.7
"Utah","UT","49035","Salt Lake",4568.94
"Utah","UT","49037","San Juan",5077.65
"Utah","UT","49039","Sanpete",4713.77
"Utah","UT","49041","Sevier",4793.63
"Utah","UT","49043","Summit",4510.69
"Utah","UT","49045","Tooele",4637.2
"Utah","UT","49047","Uintah",4749.67
"Utah","UT","49049","Utah",4634.77
"Utah","UT","49051","Wasatch",4575.15
"Utah","UT","49053","Washington",5167.34
"Utah","UT","49055","Wayne",4916.11
"Utah","UT","49057","Weber",4495.89
"Vermont","VT","50001","Addison",3741.56
"Vermont","VT","50003","Bennington",3755.14
"Vermont","VT","50005","Caledonia",3751.9
"Vermont","VT","50007","Chittenden",3727.01
"Vermont","VT","50009","Essex",3742.48
"Vermont","VT","50011","Franklin",3715.7
"Vermont","VT","50013","Grand Isle",3724.91
"Vermont","VT","50015","Lamoille",3718.48
"Vermont","VT","50017","Orange",3767.7
"Vermont","VT","50019","Orleans",3722.89
"Vermont","VT","50021","Rutland",3754.42
"Vermont","VT","50023","Washington",3736.03
"Vermont","VT","50025","Windham",3782.9
"Vermont","VT","50027","Windsor",3775.53
"Virginia","VA","51001","Accomack",4144.45
"Virginia","VA","51003","Albemarle",4191.54
"Virginia","VA","51005","Alleghany",4095.78
"Virginia","VA","51007","Amelia",4271.26
"Virginia","VA","51009","Amherst",4260.43
"Virginia","VA","51011","Appomattox",4319.95
"Virginia","VA","51013","Arlington",4101.5
"Virginia","VA","51015","Augusta",4092.84
"Virginia","VA","51017","Bath",4045.66
"Virginia","VA","51019","Bedford",4291.26
"Virginia","VA","51021","Bland",4098.04
"Virginia","VA","51023","Botetourt",4193.54
"Virginia","VA","51025","Brunswick",4301.47
"Virginia","VA","51027","Buchanan",4045.03
"Virginia","VA","51029","Buckingham",4279.95
"Virginia","VA","51031","Campbell",4347.75
"Virginia","VA","51033","Caroline",4180.33
"Virginia","VA","51035","Carroll",4203.36
"Virginia","VA","51036","Charles City",4203.44
"Virginia","VA","51037","Charlotte",4353.32
"Virginia","VA","51041","Chesterfield",4235.68
"Virginia","VA","51043","Clarke",4044.42
"Virginia","VA","51045","Craig",4140.03
"Virginia","VA","51047","Culpeper",4138.23
"Virginia","VA","51049","Cumberland",4276.13
"Virginia","VA","51051","Dickenson",4050.35
"Virginia","VA","51053","Dinwiddie",4258.94
"Virginia","VA","51057","Essex",4169.15
"Virginia","VA","51059","Fairfax",4108.66
"Virginia","VA","51061","Fauquier",4105.84
"Virginia","VA","51063","Floyd",4207.95
"Virginia","VA","51065","Fluvanna",4231.26
"Virginia","VA","51067","Franklin",4293.88
"Virginia","VA","51069","Frederick",4000.51
"Virginia","VA","51071","Giles",4111.34
"Virginia","VA","51073","Gloucester",4176.77
"Virginia","VA","51075","Goochland",4230.7
"Virginia","VA","51077","Grayson",4155.52
"Virginia","VA","51079","Greene",4127.15
"Virginia","VA","51081","Greensville",4281.97
"Virginia","VA","51083","Halifax",4381.56
"Virginia","VA","51085","Hanover",4204.05
"Virginia","VA","51087","Henrico",4213.69
"Virginia","VA","51089","Henry",4335.27
"Virginia","VA","51091","Highland",3959.13
"Virginia","VA","51093","Isle of Wight",4212.55
"Virginia","VA","51095","James City",4190.54
"Virginia","VA","51097","King and Queen",4177.14
"Virginia","VA","51099","King George",4159.16
"Virginia","VA","51101","King William",4187.29
"Virginia","VA","51103","Lancaster",4161.81
"Virginia","VA","51105","Lee",4096.1
"Virginia","VA","51107","Loudoun",4069.19
"Virginia","VA","51109","Louisa",4202.12
"Virginia","VA","51111","Lunenburg",4323.35
"Virginia","VA","51113","Madison",4119.04
"Virginia","VA","51115","Mathews",4171.6
"Virginia","VA","51117","Mecklenburg",4351.79
"Virginia","VA","51119","Middlesex",4169.58
"Virginia","VA","51121","Montgomery",4182.52
"Virginia","VA","51125","Nelson",4224.7
"Virginia","VA","51127","New Kent",4193
"Virginia","VA","51131","Northampton",4164.09
"Virginia","VA","51133","Northumberland",4154.47
"Virginia","VA","51135","Nottoway",4292.01
"Virginia","VA","51137","Orange",4168.99
"Virginia","VA","51139","Page",4062.11
"Virginia","VA","51141","Patrick",4277.8
"Virginia","VA","51143","Pittsylvania",4366.56
"Virginia","VA","51145","Powhatan",4248.73
"Virginia","VA","51147","Prince Edward",4318.74
"Virginia","VA","51149","Prince George",4220.78
"Virginia","VA","51153","Prince William",4123.19
"Virginia","VA","51155","Pulaski",4162.86
"Virginia","VA","51157","Rappahannock",4082.68
"Virginia","VA","51159","Richmond",4160.73
"Virginia","VA","51161","Roanoke",4214.09
"Virginia","VA","51163","Rockbridge",4167.06
"Virginia","VA","51165","Rockingham",4036.79
"Virginia","VA","51167","Russell",4077.67
"Virginia","VA","51169","Scott",4100.23
"Virginia","VA","51171","Shenandoah",4016.51
"Virginia","VA","51173","Smyth",4113.75
"Virginia","VA","51175","Southampton",4244.97
"Virginia","VA","51177","Spotsylvania",4174.7
"Virginia","VA","51179","Stafford",4151.94
"Virginia","VA","51181","Surry",4206.77
"Virginia","VA","51183","Sussex",4240.57
"Virginia","VA","51185","Tazewell",4067.66
"Virginia","VA","51187","Warren",4051.66
"Virginia","VA","51191","Washington",4118.15
"Virginia","VA","51193","Westmoreland",4156.24
"Virginia","VA","51195","Wise",4050.13
"Virginia","VA","51197","Wythe",4144.54
"Virginia","VA","51199","York",4186.6
"Virginia","VA","51510","Alexandria",4110.57
"Virginia","VA","51515","Bedford",4296.55
"Virginia","VA","51520","Bristol",4132.77
"Virginia","VA","51530","Buena Vista",4223.53
"Virginia","VA","51540","Charlottesville",4198.54
"Virginia","VA","51550","Chesapeake",4210.72
"Virginia","VA","51570","Colonial Heights",4230.86
"Virginia","VA","51580","Covington",4120.15
"Virginia","VA","51590","Danville",4385.55
"Virginia","VA","51595","Emporia",4280.17
"Virginia","VA","51600","Fairfax",4104.95
"Virginia","VA","51610","Falls Church",4100.77
"Virginia","VA","51620","Franklin",4238.58
"Virginia","VA","51630","Fredericksburg",4167.39
"Virginia","VA","51640","Galax",4197.65
"Virginia","VA","51650","Hampton",4189.88
"Virginia","VA","51660","Harrisonburg",4067.2
"Virginia","VA","51670","Hopewell",4220.94
"Virginia","VA","51678","Lexington",4194.28
"Virginia","VA","51680","Lynchburg",4319.16
"Virginia","VA","51683","Manassas",4121.88
"Virginia","VA","51685","Manassas Park",4119.71
"Virginia","VA","51690","Martinsville",4337.49
"Virginia","VA","51700","Newport News",4191.69
"Virginia","VA","51710","Norfolk",4195.11
"Virginia","VA","51720","Norton",4057.55
"Virginia","VA","51730","Petersburg",4231.91
"Virginia","VA","51735","Poquoson",4185.73
"Virginia","VA","51740","Portsmouth",4201.64
"Virginia","VA","51750","Radford",4177.73
"Virginia","VA","51760","Richmond",4218.86
"Virginia","VA","51770","Roanoke",4249.08
"Virginia","VA","51775","Salem",4229.35
"Virginia","VA","51790","Staunton",4112.82
"Virginia","VA","51800","Suffolk",4222.2
"Virginia","VA","51810","Virginia Beach",4198.73
"Virginia","VA","51820","Waynesboro",4153.42
"Virginia","VA","51830","Williamsburg",4188.89
"Virginia","VA","51840","Winchester",4018.16
"Washington","WA","53001","Adams",3968.35
"Washington","WA","53003","Asotin",3974.96
"Washington","WA","53005","Benton",4124.58
"Washington","WA","53007","Chelan",3633.97
"Washington","WA","53009","Clallam",3011.72
"Washington","WA","53011","Clark",3549.71
"Washington","WA","53013","Columbia",3983.17
"Washington","WA","53015","Cowlitz",3400.1
"Washington","WA","53017","Douglas",3828.79
"Washington","WA","53019","Ferry",3700.79
"Washington","WA","53021","Franklin",4054.19
"Washington","WA","53023","Garfield",3958.98
"Washington","WA","53025","Grant",3964.02
"Washington","WA","53027","Grays Harbor",3113.8
"Washington","WA","53029","Island",3234.19
"Washington","WA","53031","Jefferson",3044.32
"Washington","WA","53033","King",3458.3
"Washington","WA","53035","Kitsap",3243.74
"Washington","WA","53037","Kittitas",3805.98
"Washington","WA","53039","Klickitat",4051.29
"Washington","WA","53041","Lewis",3424.87
"Washington","WA","53043","Lincoln",3869.98
"Washington","WA","53045","Mason",3149.23
"Washington","WA","53047","Okanogan",3607.28
"Washington","WA","53049","Pacific",3175.51
"Washington","WA","53051","Pend Oreille",3668.89
"Washington","WA","53053","Pierce",3427.11
"Washington","WA","53055","San Juan",3117.03
"Washington","WA","53057","Skagit",3323.82
"Washington","WA","53059","Skamania",3645.81
"Washington","WA","53061","Snohomish",3394.18
"Washington","WA","53063","Spokane",3825.93
"Washington","WA","53065","Stevens",3725.91
"Washington","WA","53067","Thurston",3284.67
"Washington","WA","53069","Wahkiakum",3244.53
"Washington","WA","53071","Walla Walla",4057.3
"Washington","WA","53073","Whatcom",3264.92
"Washington","WA","53075","Whitman",3923.26
"Washington","WA","53077","Yakima",3933.85
"West Virginia","WV","54001","Barbour",3798.54
"West Virginia","WV","54003","Berkeley",3990.61
"West Virginia","WV","54005","Boone",3968.59
"West Virginia","WV","54007","Braxton",3873.51
"West Virginia","WV","54009","Brooke",3765.54
"West Virginia","WV","54011","Cabell",3928.96
"West Virginia","WV","54013","Calhoun",3864.88
"West Virginia","WV","54015","Clay",3915.43
"West Virginia","WV","54017","Doddridge",3807.06
"West Virginia","WV","54019","Fayette",3967.42
"West Virginia","WV","54021","Gilmer",3847.96
"West Virginia","WV","54023","Grant",3873.59
"West Virginia","WV","54025","Greenbrier",3997.14
"West Virginia","WV","54027","Hampshire",3941.77
"West Virginia","WV","54029","Hancock",3752.76
"West Virginia","WV","54031","Hardy",3943.23
"West Virginia","WV","54033","Harrison",3797.75
"West Virginia","WV","54035","Jackson",3880.19
"West Virginia","WV","54037","Jefferson",4027.96
"West Virginia","WV","54039","Kanawha",3937.88
"West Virginia","WV","54041","Lewis",3826.69
"West Virginia","WV","54043","Lincoln",3954.18
"West Virginia","WV","54045","Logan",3987.22
"West Virginia","WV","54047","McDowell",4047.9
"West Virginia","WV","54049","Marion",3784.71
"West Virginia","WV","54051","Marshall",3774.08
"West Virginia","WV","54053","Mason",3892.62
"West Virginia","WV","54055","Mercer",4061.6
"West Virginia","WV","54057","Mineral",3890.06
